"id";"full_name";"cpf";"email";"password_hash";"balance";"pix_daily_limit";"is_blocked";"role";"created_at";"updated_at";"username";"profile_description";"show_stories_popup";"credit_card_due_date";"credit_card_invoice_due_date";"credit_card_available_limit";"credit_card_total_limit";"credit_card_points_balance";"credit_card_is_blocked";"password_reset_requested";"account_status";"days_overdue";"credit_card_due_day";"invoice_last_closed_date";"login_attempts";"card_cvv";"card_expiry";"card_delivery_status";"card_is_activated";"profile_message";"birth_date";"age";"has_tutor";"tutor_name";"tutor_cpf";"tutor_relationship";"country_origin";"address_cep";"address_street";"address_number";"address_complement";"address_neighborhood";"address_city";"address_state";"card_brand";"card_due_day";"overdue_status"
"68a39149-eec0-40be-b809-e5b3ac13ace6";Beatriz Ferreira;"65207037706";beatrizferreira@fintech.com;$2b$10$jEKogSuVaEtM9tpz0BkGmOF.kRJlLSOF/OrM85j0XxN7ZfXQG0GBC;11765.40;2703.04;false;user;2026-08-05 22:48:20.271;2026-08-05 22:48:20.392;;;true;;2026-09-05 15:00:00.000;7323.68;8090.58;0;false;false;adimplente;0;5;;0;;;unlocked;true;;1950-06-02;76;false;;;;Portugal;"4000-064";Avenida dos Aliados;"690";;Cedofeita;Porto;Lisboa;AMEX;5;EM_DIA
"19d2631d-f87e-4463-8340-1eb98526472a";Achaire Schmitt;"44794065574";Achaire_Schmitt@hotmail.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-19 07:04:40.944;2026-08-29 00:00:01.416;;;true;;2026-09-15 15:00:00.000;0.00;5000.00;0;false;false;inadimplente;50;15;;0;"574";"07/31";unlocked;true;Cartão em produção. Criado em 19/07/2026, 07:04 UTC. Validade: 07/31, CVV: 574;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
d1155d16-0f76-4f54-a482-f58810d480d7;Camille Martin;"82499572612";camillemartin@fintech.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;10207.39;4200.18;false;user;2026-07-23 01:24:40.477;2026-08-29 00:00:01.444;;;true;;2026-09-15 15:00:00.000;12411.28;13749.29;0;false;false;inadimplente;19;15;;0;;;unlocked;true;;1957-01-16;69;false;;;;França;"13001";Boulevard Saint-Germain;"776";;"6eme Arrondissement";Marselha;Ile-de-France;AMEX;15;EM_ATRASO_30D
a91e98de-9417-4ae9-ac26-b2684f94e487;Camille Martin;"88712484814";camille.martin@fintech.com;$2b$10$0DW4ryXZxy0sk64U4WWFqOfhhectSJHdbh3voiz4DG2qZNv7X/SnK;1238.25;1572.28;false;user;2026-08-20 22:04:37.754;2026-08-29 00:00:01.467;;;true;;2026-09-25 15:00:00.000;0.00;3013.67;0;false;false;inadimplente;24;25;;0;;;unlocked;true;;1979-12-25;47;false;;;;França;"13001";Rue St-Ferreol;"216";;"6eme Arrondissement";Paris;Ile-de-France;AMEX;25;EM_ATRASO_30D
"37c4be24-02c2-4448-830a-95f94a2d7ddc";Flore Schmitt;"16266323249";Flore_Schmitt23@hotmail.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;8000.00;2000.00;false;customer;2026-07-21 01:48:32.644;2026-08-29 00:00:01.519;;;true;;2026-09-15 15:00:00.000;2576.84;5000.00;0;false;false;inadimplente;50;15;;0;"249";"07/31";unlocked;true;Cartão em produção. Criado em 21/07/2026, 01:48 UTC. Validade: 07/31, CVV: 249;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"15257bfe-6ee4-4f6c-89d5-30098c5aad72";Alessandro Ferrari;"36072364535";alessandroferrari@fintech.com;$2b$10$GPMWnGfL5Hg79tWhxWdqSOiLmM1GrIIJCi7.4hxHf9w0XmLikFGn.;8430.97;3553.51;false;user;2026-08-04 15:15:20.260;2026-08-29 00:00:01.548;;;true;;2026-09-05 15:00:00.000;11138.91;15598.73;0;false;false;inadimplente;40;5;;0;;;manufacturing;false;;1995-08-19;31;false;;;;Itália;"00186";Via Roma;"641";;Centro Storico;Milao;Lombardia;MASTERCARD;5;EM_ATRASO_30D
"31f7e825-3f38-4686-a7ad-f9518c402dc6";Lei Chen;"87111008855";leichen@fintech.com;$2b$10$Q0ArMWQZpYOlVsdaODK8.OUI6SaQO8.yWOvX38kZBkwCHr9cAN0X.;8577.09;5716.55;false;user;2026-08-16 21:33:50.635;2026-08-16 21:33:50.715;;;true;;2026-09-10 15:00:00.000;19094.06;19908.99;0;false;false;adimplente;0;10;;0;;;manufacturing;false;;1974-09-05;52;false;;;;China;"510000";Rua Beijing Road;"538";;Huangpu;Pequim;Xangai;MASTERCARD;10;EM_DIA
b9887a66-2bda-4679-a6c7-46cb7ee0eedf;Solda Final Teste;"16180339887";solda.final1787277862440@fintech.com;$2b$10$wBIg88FsQpczh/D3o6hlKex9LBAWZ5XFQ1OZgwXWzztmygGlXzQte;750.00;1500.00;false;user;2026-08-20 23:04:23.023;2026-08-29 00:00:01.572;;;true;;2026-09-20 15:00:00.000;0.00;4000.00;0;false;false;inadimplente;24;20;;0;;;unlocked;true;;1988-03-03;38;false;;;;Brasil;"01310-100";Av Paulista;"300";;Bela Vista;Sao Paulo;SP;AMEX;20;EM_ATRASO_30D
"196a4a62-2325-4d3a-a7ec-95e39d2d9791";Jeannel Aubry;"77551164685";Jeannel_Aubry86@gmail.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-19 23:05:08.484;2026-08-29 00:00:01.602;;;true;;2026-09-15 15:00:00.000;0.00;5000.00;0;false;false;inadimplente;50;15;;0;"685";"07/31";unlocked;true;Cartão em produção. Criado em 19/07/2026, 23:05 UTC. Validade: 07/31, CVV: 685;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
a9a70050-679e-4d6f-a6c3-09c71a1fde03;Joaquin Gonzalez;"30423481053";joaquin.gonzalez@fintech.com;$2b$10$umQdQCnVCIebYUSDHKcp/O/QHIR71ZAPUHaF4KDOOR7tm7QvTruGS;7692.26;3795.84;false;user;2026-08-20 22:04:46.069;2026-08-29 00:00:01.494;;;true;;2026-09-25 15:00:00.000;10934.22;15237.85;0;false;false;inadimplente;24;25;;0;;;unlocked;true;;2006-09-05;20;false;;;;Argentina;X5000;Avenida 9 de Julio;"556";;Palermo;Buenos Aires;CABA;HIPERCARD;25;EM_ATRASO_30D
e56da2a3-5221-456f-bedf-88a9b90cbbfe;Raymonde Bernard;"76671725950";Raymonde.Bernard@gmail.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-22 01:03:30.519;2026-08-29 00:00:01.335;;;true;;2026-09-15 15:00:00.000;200.06;5000.00;0;false;false;inadimplente;50;15;;0;"950";"07/31";unlocked;true;Cartão em produção. Criado em 22/07/2026, 01:03 UTC. Validade: 07/31, CVV: 950;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"044557d4-97b1-4b6f-bb89-f58d4e1b6bc2";Mateo Fernandez;"38160081359";mateofernandez@fintech.com;$2b$10$eix9sxgcGe4dySx/eA1iKeJzaJHiffa6dvVFK/4.GL1yC/PLUZoCe;61835.37;1715.46;false;user;2026-07-29 23:50:09.427;2026-08-23 03:00:00.159;;;true;;2026-09-05 18:00:00.000;2240.47;2240.47;0;false;false;adimplente;0;5;;0;;;manufacturing;false;;2001-02-17;25;false;;;;Argentina;C1005;Avenida Colon;"203";;San Telmo;Buenos Aires;CABA;HIPERCARD;5;EM_DIA
"2d7b906f-95be-4999-a2e1-622f2dbd07a2";Natália Moraes;"93852856961";MariaLuiza_Reis@hotmail.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-04 02:43:59.446;2026-08-29 00:00:01.363;;;true;;2026-09-15 15:00:00.000;0.00;5000.00;0;false;false;inadimplente;50;15;;0;"961";"07/31";unlocked;true;Cartão de Crédito em Produção;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
d2a54aa0-5ba8-4659-a202-1e3c15b4896f;William Robert Miller;"29910306743";williamrobertmiller@fintech.com;$2b$10$9VUq3/igQ.VKPBu/rMGxkePHpo08FoP7at/zXv7zfSR3xI4y/rmge;10406.83;1358.55;false;user;2026-08-04 15:15:42.675;2026-08-04 15:15:42.748;;;true;;2026-09-10 15:00:00.000;6884.60;7608.38;0;false;false;adimplente;0;10;;0;;;manufacturing;false;;1951-01-12;75;false;;;;Estados Unidos;"90028";Broadway Street;"485";;South Beach;San Francisco;IL;ELO;10;EM_DIA
"5642e46d-e4ed-42e3-b9ed-55d0a45fc9f0";Massa Teste DB Real;"88877766655";massa.dbreal@fintech.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;7500.00;3000.00;false;user;2026-07-23 01:28:41.050;2026-08-29 00:00:01.389;;;true;;2026-09-15 15:00:00.000;10559.41;12000.00;0;false;false;inadimplente;19;15;;0;;;unlocked;true;;1998-08-20;28;false;;;;Brasil;"01310-200";Avenida Paulista;"1578";Apto 42;Bela Vista;Sao Paulo;SP;VISA;15;EM_ATRASO_30D
"1ff10e23-272e-4cbe-90c9-283b97d7307c";Isabela Rocha Carvalho;"75775457404";isabelarochacarvalho@fintech.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;12429.42;3358.90;false;user;2026-07-23 01:26:23.255;2026-08-29 00:00:01.658;;;true;;2026-09-15 15:00:00.000;15718.70;21202.38;0;false;false;inadimplente;50;15;;0;;;unlocked;true;;2002-05-22;24;false;;;;Brasil;"22070-011";Rua das Flores;"526";;Copacabana;Rio de Janeiro;RJ;ELO;20;EM_ATRASO_30D
a379acd0-6cbf-4e98-b625-9bd66f4ed4c0;Ines Oliveira;"73857513853";inesoliveira@fintech.com;$2b$10$p4XdGuw1bOjIgYmpgFCFSu4fimxdjssErHnb2iASIjTnope4ekrNe;8217.57;1030.03;false;user;2026-08-03 20:34:07.847;2026-08-29 00:00:01.685;;;true;;2026-09-05 15:00:00.000;10776.15;15006.96;0;false;false;inadimplente;41;5;;0;;;manufacturing;false;;2002-09-24;24;false;;;;Portugal;"1250-096";Rua de Santa Catarina;"864";;Santo Ildefonso;Porto;Porto;VISA;5;EM_ATRASO_30D
"2b5ed309-cdf5-4506-a079-24d46b2da29f";Xiu Ying Wang;"96873928860";xiuyingwang@fintech.com;$2b$10$G94uvS9aPnRbGWw1COiW2OIRGmPtrHh1rPZkoHBX94/n2tioFwDUW;14183.32;4974.73;false;user;2026-08-04 19:39:36.052;2026-08-29 00:00:01.709;;;true;;2026-09-10 15:00:00.000;14716.55;19296.83;0;false;false;inadimplente;40;10;;0;;;manufacturing;false;;1953-06-20;73;false;;;;China;"510000";Avenida Jianguomen;"798";;Yuexiu;Pequim;Xangai;VISA;10;EM_ATRASO_30D
"46054889-484f-4b36-9576-be91a98cc362";Jean Dupont;"26700822386";jeandupont@fintech.com;$2b$10$5S3XkqDzRZyWylwZ.03QMOIwtUeiTpNrl0saQvQCtfHI1wf/NH8f2;4678.70;1290.48;false;user;2026-08-05 22:49:53.391;2026-08-29 00:00:01.733;;;true;;2026-09-15 15:00:00.000;0.00;3090.68;0;false;false;inadimplente;39;15;;0;;;manufacturing;false;;1947-07-15;79;false;;;;França;"13001";Rue de Rivoli;"236";;"1er Arrondissement";Paris;Ile-de-France;HIPERCARD;15;EM_ATRASO_30D
e484af8a-f10c-48cd-9d13-a74b30ab778e;Ira Morar;"57673944623";Mireille.Toy65@yahoo.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-04 02:49:09.107;2026-08-29 00:00:01.756;;;true;;2026-09-15 15:00:00.000;0.00;5000.00;0;false;false;inadimplente;50;15;;0;"623";"07/31";unlocked;true;Cartão de Crédito em Produção;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
e58c913c-d6b1-46f0-9be8-1e8d983b9087;Brunehilde Gaillard;"27646660477";Brunehilde.Gaillard98@hotmail.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-22 00:59:49.584;2026-08-29 00:00:01.785;;;true;;2026-09-15 15:00:00.000;0.00;5000.00;0;false;false;inadimplente;50;15;;0;"477";"07/31";unlocked;true;Cartão em produção. Criado em 22/07/2026, 00:59 UTC. Validade: 07/31, CVV: 477;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
b761180a-90b9-4bde-a4b8-9844036b4de4;Hanako Watanabe;"76782744325";hanakowatanabe@fintech.com;$2b$10$gtW.YEX54gi3U23WpGHM9eKoA.Ytxvpmi8gHvvHp9DJvtMWjABVDi;5305.35;3248.00;false;user;2026-08-01 02:39:20.140;2026-08-29 00:00:01.811;;;true;;2026-09-25 18:00:00.000;0.00;4402.96;0;false;false;inadimplente;44;25;;0;;;manufacturing;false;;1998-02-05;28;false;;;;Japão;"100-0005";Rua Ginza Chuo;"212";;Shinjuku;Toquio;Quioto;VISA;25;EM_ATRASO_30D
"5cb176ba-e885-449e-986a-3dce8baaff14";Moïsette Maillard;"16165143539";Moisette.Maillard34@yahoo.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-20 02:12:30.575;2026-08-29 00:00:01.833;;;true;;2026-09-15 15:00:00.000;3678.93;5000.00;0;false;false;inadimplente;19;15;;0;"539";"07/31";unlocked;true;Cartão em produção. Criado em 20/07/2026, 02:12 UTC. Validade: 07/31, CVV: 539;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
afa681a8-df82-43fe-9465-a132ee4646d3;Jacinthe Vidal;"26986473966";Jacinthe_Vidal@hotmail.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-22 13:58:43.814;2026-08-29 00:00:01.856;;;true;;2026-09-15 15:00:00.000;132.50;5000.00;0;false;false;inadimplente;50;15;;0;"966";"07/31";unlocked;true;Cartão em produção. Criado em 22/07/2026, 13:58 UTC. Validade: 07/31, CVV: 966;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"932a3263-b353-478a-b11e-bdf14f27618d";Minjun Kim;"37107075012";minjunkim@fintech.com;$2b$10$xPnpNtp5VGgVucBXgGqFBe9rlKWxzTuuguw0UA7yMbO9pbpp.b3je;684.62;3058.63;false;user;2026-08-03 20:33:04.939;2026-08-29 00:00:01.881;;;true;;2026-09-15 15:00:00.000;11423.78;15914.19;0;false;false;inadimplente;41;15;;0;;;unlocked;true;;2004-02-24;22;false;;;;Coreia do Sul;"03154";Avenida Jong-ro;"454";;Haeundae;Seul;Seul;ELO;15;EM_ATRASO_30D
"025f18c6-9d8c-4ff1-b290-a9787581ccd9";Cliente Cartao Teste;"77766655599";cliente.cartao99@fintech.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;10000.00;4000.00;false;user;2026-07-23 01:31:05.773;2026-08-29 00:00:01.904;;;true;;2026-09-15 15:00:00.000;10770.99;15000.00;0;false;false;inadimplente;50;15;;0;;;;false;;1992-04-10;34;false;;;;Japao;;;;;;;;VISA;20;EM_ATRASO_30D
ad8300c0-1981-4580-82f5-50bedae3203f;Lucas Gabriel Ferreira;"68141495240";lucasgabrielferreira@fintech.com;$2b$10$KghDgc8UPINp9C5mDfj6Ou9z8YsFbak9zL6NCvCGgjUcFq7UaKFLK;11633.36;5613.40;false;user;2026-07-24 16:52:02.965;2026-08-29 00:00:01.926;;;true;;2026-09-15 18:00:00.000;9217.11;13778.43;0;false;false;inadimplente;50;15;;0;;;manufacturing;false;;1987-02-01;39;false;;;;Brasil;"01310-200";Avenida Afonso Pena;"579";;Savassi;Porto Alegre;PR;ELO;15;EM_ATRASO_30D
"46ccdcdb-6577-4755-a13e-fc52cb7f536b";Gabriel Vinicius Souza;"19231521659";gabrielviniciussouza@fintech.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;8658.89;1474.67;false;user;2026-07-23 02:00:02.458;2026-08-29 00:00:01.950;;;true;;2026-09-15 15:00:00.000;7909.73;8781.25;0;false;false;inadimplente;19;15;;0;;;unlocked;true;;1970-04-28;56;false;;;;Brasil;"90010-000";Rua Augusta;"483";;Consolacao;Salvador;RJ;ELO;25;EM_ATRASO_30D
"6efe495f-94c0-4c5c-b0f2-85216cb0d9ed";René Gautier;"27888186700";Rene.Gautier@gmail.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-19 07:09:20.561;2026-08-29 00:00:01.974;;;true;;2026-09-15 15:00:00.000;0.00;5000.00;0;false;false;inadimplente;50;15;;0;"700";"07/31";unlocked;true;Cartão em produção. Criado em 19/07/2026, 07:09 UTC. Validade: 07/31, CVV: 700;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
custom-33333333333;Daniel Costa;"33333333333";daniel@example.com;$2b$10$gOJdZusMdv7QqqJ/P7u21uwlR2WleC6vzd4fHQ2r4O2uKKoCOe/Jq;1500.00;2000.00;false;user;2026-06-28 01:37:14.941;2026-08-29 00:00:02.001;;;true;"08/30";2026-09-15 04:58:07.514;639.09;5000.00;0;false;false;inadimplente;45;15;;0;"333";"06/31";unlocked;true;Cartão de Crédito em Produção;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"658f9893-2262-4bc1-a75d-f4e684a2d372";Tariq Al-Mansoor;"12558823280";tariqal-mansoor@fintech.com;$2b$10$Y.MsOI6VHJFETA1Q5AeUhOnYZ7eTaLzZQGzqJMSy2kR9FZwtO5CUy;11289.42;5565.34;false;user;2026-08-03 20:33:29.717;2026-08-23 03:00:00.113;;;true;;2026-09-20 15:00:00.000;18255.72;18255.72;0;false;false;adimplente;0;20;;0;;;manufacturing;false;;1951-11-19;75;false;;;;Arábia Saudita;"12836";Rua Corniche;"365";;Al-Malaz;Riad;Riad;VISA;20;EM_DIA
"1c652ea9-a59a-47d6-9a83-a1cd42a2d9d8";Juliana Lima Rezende;"73129536620";julianalimarezende@fintech.com;$2b$10$hY5WUvrGtbAHLcCiyMEGmuoU0WGMPEKvOsnd2f7jU1oxVt.AROPsu;5795.72;4058.48;false;user;2026-07-24 02:12:41.283;2026-08-29 00:00:01.627;;;true;;2026-09-15 18:00:00.000;4670.95;9374.93;0;false;false;inadimplente;50;15;;0;;;unlocked;true;;1978-01-02;48;false;;;;Brasil;"90010-000";Avenida Brigadeiro Faria Lima;"815";;Copacabana;Belo Horizonte;RS;VISA;15;EM_ATRASO_30D
"538bb852-be9d-47c0-bd7c-c4fb265a045e";Claude Garcia;"48318883543";Claude_Garcia@hotmail.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;12000.00;2000.00;false;customer;2026-07-22 15:42:08.514;2026-08-23 03:00:00.194;;;true;;2026-09-15 15:00:00.000;5000.00;5000.00;0;false;false;adimplente;0;15;;0;"543";"07/31";unlocked;true;Cartão em produção. Criado em 22/07/2026, 15:42 UTC. Validade: 07/31, CVV: 543;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_DIA
"194a76f8-c650-41ff-961e-7ebcc6231ac9";Hermine Duval;"87588846615";Hermine_Duval98@hotmail.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-19 00:18:28.848;2026-08-29 00:00:02.056;;;true;;2026-09-15 15:00:00.000;3713.25;5000.00;0;false;false;inadimplente;19;15;;0;"615";"07/31";unlocked;true;Cartão em produção. Criado em 19/07/2026, 00:18 UTC. Validade: 07/31, CVV: 615;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"240ecf13-e58a-4b53-a79f-e4261a0c2ea8";Mathilde Le gall;"88339779788";Mathilde.Legall@hotmail.fr;$2b$10$KiYqibQWmvfVd3oFPNBA7.zSg8GaHHJYv1J6bLHfiVdil2kUcHTAC;2000.00;2000.00;false;customer;2026-07-24 00:47:08.181;2026-08-29 00:00:02.080;;;true;;2026-09-15 15:00:00.000;3946.67;5000.00;0;false;false;inadimplente;19;15;;0;"788";"07/31";unlocked;true;Cartão em produção. Criado em 24/07/2026, 00:47 UTC. Validade: 07/31, CVV: 788;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"0629e13d-da5b-4fc8-ba94-c7f785332cee";Clarisse Dufour;"76925831102";Clarisse_Dufour84@gmail.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-19 06:48:50.753;2026-08-29 00:00:02.102;;;true;;2026-09-15 15:00:00.000;3546.50;5000.00;0;false;false;inadimplente;19;15;;0;"102";"07/31";unlocked;true;Cartão em produção. Criado em 19/07/2026, 06:48 UTC. Validade: 07/31, CVV: 102;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"215285fd-ca8f-4c84-97f6-8fbdad969067";Assomption Sanchez;"95654548522";Assomption.Sanchez@hotmail.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-09 18:29:00.381;2026-08-29 00:00:02.125;;;true;;2026-09-15 15:00:00.000;3795.29;5000.00;0;false;false;inadimplente;19;15;;0;"522";"07/31";unlocked;true;Cartão em produção. Criado em 09/07/2026, 18:29 UTC. Validade: 07/31, CVV: 522;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"7925ba90-ef56-47f2-a003-63335e8f74b0";Hector Paris;"81722521295";Hector_Paris22@yahoo.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-20 01:52:47.579;2026-08-29 00:00:02.148;;;true;;2026-09-15 15:00:00.000;3913.29;5000.00;0;false;false;inadimplente;19;15;;0;"295";"07/31";unlocked;true;Cartão em produção. Criado em 20/07/2026, 01:52 UTC. Validade: 07/31, CVV: 295;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"1e7efce4-7c15-4f57-8c28-47980719be96";Philothée Charles;"24719788947";Philothee_Charles@hotmail.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-20 21:26:22.751;2026-08-29 00:00:02.168;;;true;;2026-09-15 15:00:00.000;3690.30;5000.00;0;false;false;inadimplente;19;15;;0;"947";"07/31";unlocked;true;Cartão em produção. Criado em 20/07/2026, 21:26 UTC. Validade: 07/31, CVV: 947;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"0f7d088d-5fa1-4064-8838-23f6369e7ad1";Blandine Fabre;"17693911189";Blandine_Fabre@yahoo.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-19 22:54:15.316;2026-08-29 00:00:02.190;;;true;;2026-09-15 15:00:00.000;3577.18;5000.00;0;false;false;inadimplente;19;15;;0;"189";"07/31";unlocked;true;Cartão em produção. Criado em 19/07/2026, 22:54 UTC. Validade: 07/31, CVV: 189;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"8bbe7197-7449-4234-96d1-753bcddde6c6";Xavier Thomas;"64332859618";Xavier.Thomas@gmail.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-21 12:00:29.375;2026-08-29 00:00:02.213;;;true;;2026-09-15 15:00:00.000;3262.79;5000.00;0;false;false;inadimplente;19;15;;0;"618";"07/31";unlocked;true;Cartão em produção. Criado em 21/07/2026, 12:00 UTC. Validade: 07/31, CVV: 618;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"655741db-22cc-4a91-9143-870385e47d4d";Integration Test User;"19983621512";test19983621512@fintech.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-15 21:30:31.181;2026-08-29 00:00:02.234;;;true;;2026-09-15 15:00:00.000;4242.80;5000.00;0;false;false;inadimplente;19;15;;0;"512";"07/31";unlocked;true;Cartão em produção. Criado em 15/07/2026, 21:30 UTC. Validade: 07/31, CVV: 512;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"0269e4c4-e2e5-4b2c-9fa0-b2f76f15df31";Christian Bertrand;"77355277308";Christian_Bertrand15@yahoo.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-22 23:14:50.407;2026-08-29 00:00:02.256;;;true;;2026-09-15 15:00:00.000;3919.75;5000.00;0;false;false;inadimplente;19;15;;0;"308";"07/31";unlocked;true;Cartão em produção. Criado em 22/07/2026, 23:14 UTC. Validade: 07/31, CVV: 308;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"6c8f7f48-93f0-4d66-ae7e-7556d39b363a";Alban Royer;"71078566429";Alban.Royer30@gmail.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-19 00:37:44.912;2026-08-29 00:00:02.280;;;true;;2026-09-15 15:00:00.000;3109.23;5000.00;0;false;false;inadimplente;19;15;;0;"429";"07/31";unlocked;true;Cartão em produção. Criado em 19/07/2026, 00:37 UTC. Validade: 07/31, CVV: 429;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"8ce552c0-d013-4d36-9e41-36c085793573";César Braga;"34272175349";Jose.Fahey97@hotmail.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-04 02:59:04.902;2026-08-29 00:00:02.302;;;true;;2026-09-15 15:00:00.000;3700.08;5000.00;0;false;false;inadimplente;19;15;;0;"349";"07/31";unlocked;true;Cartão de Crédito em Produção;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
